survey_cre,survey_upd,latitude,longitude,simp_plot,date,observer,species,distance,common_nam,species_4_,xcoord,ycoord,vibi_fq_nt,carex,dicot,shade,svp,fqai,hydro,sens,tol,sub_iv,can_iv,shrub,monocots,percent_op,dev,dev_edge,ldi_3k,sub_dens,can_dens,sub_dom,can_dom,small_tree,twi,reservatio,site_all,community,slope,aspect,Plot ID,time_start
6/8/2017 15:38,6/14/2017 11:09,,,1118,6/6/2017,Jen Brunfield,Poecile atricapillus,<=50m,Black-capped Chickadee,BCCH,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.16339,RR,RR1118,0,2.94,253.66,NA,7:17
6/8/2017 15:38,6/14/2017 11:09,,,1118,6/6/2017,Jen Brunfield,Turdus migratorius,<=50m,American Robin,AMRO,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.16339,RR,RR1118,0,2.94,253.66,NA,7:17
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Sitta carolinensis,<=50m,White-breasted Nuthatch,WBNU,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Picoides villosus,>50m,Hairy Woodpecker,HAWO,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Icterus galbula,>50m,Baltimore Oriole,BAOR,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Vireo olivaceus,<=50m,Red-eyed Vireo,REVI,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Contopus virens,>50m,Eastern Wood-Pewee,EAWP,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Pheucticus ludovicianus,>50m,Rose-breasted Grosbeak,RBGR,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Turdus migratorius,<=50m,American Robin,AMRO,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Hylocichla mustelina,<=50m,Wood Thrush,WOTH,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Buteo lineatus,>50m,Red-shouldered Hawk,RSHA,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Melospiza melodia,>50m,Song Sparrow,SOSP,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Poecile atricapillus,<=50m,Black-capped Chickadee,BCCH,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Empidonax virescens,>50m,Acadian Flycatcher,ACFL,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Passerina cyanea,>50m,Indigo Bunting,INBU,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Picoides pubescens,<=50m,Downy Woodpecker,DOWO,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Spinus tristis,<=50m,American Goldfinch,AMGO,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Polioptila caerulea,>50m,Blue-gray Gnatcatcher,BGGN,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Cyanocitta cristata,<=50m,Blue Jay,BLJA,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Molothrus ater,<=50m,Brown-headed Cowbird,BHCO,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 15:54,6/8/2017 16:15,,,1182,6/6/2017,Jen Brunfield,Cardinalis cardinalis,>50m,Northern Cardinal,NOCA,,,32.57497924,0,16,13,0,17,0,0.063511831,0.250311333,0,0.141501696,0.038387716,5,4.615,161,8624,2.126990661,0,960,0,56803.63839,0.283185841,9.63619,RR,RR1182,OakMixedHardwoodForest,1.87,345.45,1182,7:42
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Zenaida macroura,>50m,Mourning Dove,MODO,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Agelaius phoeniceus,>50m,Red-winged Blackbird,RWBL,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Vireo olivaceus,<=50m,Red-eyed Vireo,REVI,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Turdus migratorius,<=50m,American Robin,AMRO,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Tyrannus tyrannus,<=50m,Eastern Kingbird,EAKI,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Hirundo rustica,<=50m,Barn Swallow,BARS,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Passerculus sandwichensis,<=50m,Savannah Sparrow,SAVS,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Sturnus vulgaris,>50m,European Starling,EUST,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Contopus virens,<=50m,Eastern Wood-Pewee,EAWP,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Passerina cyanea,<=50m,Indigo Bunting,INBU,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Cathartes aura,>50m,Turkey Vulture,TUVU,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Spinus tristis,>50m,American Goldfinch,AMGO,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Cardinalis cardinalis,<=50m,Northern Cardinal,NOCA,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Setophaga citrina,>50m,Hooded Warbler,HOWA,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Myiarchus crinitus,,Great Crested Flycatcher,GCFL,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Cyanocitta cristata,<=50m,Blue Jay,BLJA,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Troglodytes aedon,<=50m,House Wren,HOWR,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Charadrius vociferus,>50m,Killdeer,KILL,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Chaetura pelagica,>50m,Chimney Swift,CHSW,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Sturnella magna,>50m,Eastern Meadowlark,EAME,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Hylocichla mustelina,<=50m,Wood Thrush,WOTH,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Falco sparverius,>50m,American Kestrel,AMKE,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Bombycilla cedrorum,>50m,Cedar Waxwing,CEDW,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Molothrus ater,>50m,Brown-headed Cowbird,BHCO,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:15,6/14/2017 13:00,,,1074,6/6/2017,Jen Brunfield,Dumetella carolinensis,<=50m,Gray Catbird,GRCA,,,13.72022898,0,26,15,0,14.41153384,0,0,0.673015873,0,0.176065123,0.004714313,3,5.98,6,3830,5.778519657,0,5400,0,52189.71,0.1625,6.59328,RR,RR1074,SugarMapleMixedHardwoodForest,25.75,267.97,1074,9:05
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Haemorhous mexicanus,>50m,House Finch,HOFI,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Myiarchus crinitus,<=50m,Great Crested Flycatcher,GCFL,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Cyanocitta cristata,<=50m,Blue Jay,BLJA,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Passer domesticus,>50m,House Sparrow,HOSP,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Turdus migratorius,,American Robin,AMRO,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Cardinalis cardinalis,,Northern Cardinal,NOCA,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Picoides pubescens,<=50m,Downy Woodpecker,DOWO,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Sitta carolinensis,<=50m,White-breasted Nuthatch,WBNU,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Thryothorus ludovicianus,<=50m,Carolina Wren,CARW,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Polioptila caerulea,,Blue-gray Gnatcatcher,BGGN,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Sturnus vulgaris,>50m,European Starling,EUST,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Icterus galbula,>50m,Baltimore Oriole,BAOR,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Melospiza melodia,>50m,Song Sparrow,SOSP,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Colaptes auratus,>50m,Northern Flicker,NOFL,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Poecile atricapillus,<=50m,Black-capped Chickadee,BCCH,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Contopus virens,>50m,Eastern Wood-Pewee,EAWP,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Spinus tristis,<=50m,American Goldfinch,AMGO,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Pheucticus ludovicianus,>50m,Rose-breasted Grosbeak,RBGR,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Passerina cyanea,>50m,Indigo Bunting,INBU,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Hylocichla mustelina,>50m,Wood Thrush,WOTH,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Chaetura pelagica,<=50m,Chimney Swift,CHSW,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Scolopax minor,<=50m,American Woodcock,AMWO,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
6/8/2017 16:48,6/8/2017 17:14,,,1054,6/6/2017,Jen Brunfield,Setophaga dominica,>50m,Yellow-throated Warbler,YTWA,,,42.02311016,0,25,22,0,18.00735144,0.34548743,0.002997722,0.025540589,0.031657602,0.218937306,0.002435243,2,6.695,98,7774,9.734621552,20,1260,3.926,54220.7142,0.197674419,11.12851,RR,RR1054,BottomlandForest,0.84,12.56,1054,8:10
